stock_id,Year,site_id,Common,num_of_year,estimated_weight_kg,years_with_data_count,sampling_method,total_effort_1_units,mean_cpue_from_sum,gdd_wtr_5c,tri_harvest,stocking_weight
120018495Walleye,1998,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2910.754608,0,345.555
120018495Walleye,1999,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2609.88129,0,277.695
120018495Walleye,2000,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,26.33333333,2626.518083,0,340.56
120018495Walleye,2001,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2707.490413,0,292.59
120018495Walleye,2002,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2565.156211,0,239.715
120018495Walleye,2003,120018495,Walleye,2,1086.354644,9,Standard gill net sets,net-night,NA,2655.923442,0,300.78
120018495Walleye,2004,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,4.333333333,2431.154398,0,402.435
120018495Walleye,2005,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2750.674022,0,276.03
120018495Walleye,2006,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2702.444249,0,287.37
120018495Walleye,2007,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2798.489253,0,273.285
120018495Walleye,2008,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2467.297254,0,275.58
120018495Walleye,2009,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,9.333333333,2359.373147,0,287.91
120018495Walleye,2010,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2692.472109,0,289.935
120018495Walleye,2011,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2597.737686,0,271.215
120018495Walleye,2012,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2651.481885,0,17.955
120018495Walleye,2013,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2604.834184,0,320.58
120018495Walleye,2014,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,20.85714286,2482.923489,0,15.75
120018495Walleye,2015,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2724.690331,0,19.035
120018495Walleye,2016,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2824.503731,0,281.52
120018495Walleye,2017,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2647.154559,0,16.785
120018495Walleye,2018,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2776.179958,0,262.44
120018495Walleye,2019,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,16,2543.882714,0,2.115
120018495Walleye,2020,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2632.394876,0,329.4
120018495Walleye,2021,120018495,Walleye,2,NA,9,Standard gill net sets,net-night,NA,2824.637065,0,NA
120020206Northern Pike,1980,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2954.996566,0,0
120020206Northern Pike,1981,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2968.39676,0,0
120020206Northern Pike,1982,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,2.625,2937.929316,0,0
120020206Northern Pike,1983,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,2.25,3047.254434,0,0
120020206Northern Pike,1984,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2889.372557,0,0
120020206Northern Pike,1985,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2879.334693,0,0
120020206Northern Pike,1986,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3023.442757,0,0
120020206Northern Pike,1987,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3158.764922,0,0
120020206Northern Pike,1988,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,1.875,3008.545878,0,0
120020206Northern Pike,1989,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2848.012437,0,0
120020206Northern Pike,1990,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3004.968116,0,0
120020206Northern Pike,1991,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3032.984056,0,0
120020206Northern Pike,1992,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2670.254586,0,0
120020206Northern Pike,1993,120020206,Northern Pike,4,2087.737127,15,Standard gill net sets,net-night,0.6875,2623.34265,0,0
120020206Northern Pike,1994,120020206,Northern Pike,4,430.913666,15,Standard gill net sets,net-night,NA,2982.657519,0,0
120020206Northern Pike,1995,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2909.145268,0,0
120020206Northern Pike,1996,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2760.457188,0,0
120020206Northern Pike,1997,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2864.240032,0,0
120020206Northern Pike,1998,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,1.2,3284.949468,0,0
120020206Northern Pike,1999,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2962.271058,0,0
120020206Northern Pike,2000,120020206,Northern Pike,4,1977.431791,15,Standard gill net sets,net-night,2.111111111,3017.830818,0,0
120020206Northern Pike,2001,120020206,Northern Pike,4,166.6365564,15,Standard gill net sets,net-night,NA,3008.932414,0,0
120020206Northern Pike,2002,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,0.375,2942.855386,0,0
120020206Northern Pike,2003,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2992.548468,0,0
120020206Northern Pike,2004,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,0.5,2901.72104,0,0
120020206Northern Pike,2005,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3182.166531,0,0
120020206Northern Pike,2006,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,0.0625,2999.547088,0,0
120020206Northern Pike,2007,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3120.499791,0,0
120020206Northern Pike,2008,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,0.5,2810.251614,0,0
120020206Northern Pike,2009,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2722.429327,0,0
120020206Northern Pike,2010,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,1.142857143,3119.587605,0,0
120020206Northern Pike,2011,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2964.712973,0,0
120020206Northern Pike,2012,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3103.261218,0,0
120020206Northern Pike,2013,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2856.088707,0,0
120020206Northern Pike,2014,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,1.083333333,2779.600663,0,0
120020206Northern Pike,2015,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3054.050091,0,0
120020206Northern Pike,2016,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,0.7,3252.164936,0,0
120020206Northern Pike,2017,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3035.007246,0,0
120020206Northern Pike,2018,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3073.99884,0,0
120020206Northern Pike,2019,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,2.416666667,2881.469713,0,0
120020206Northern Pike,2020,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,2928.730788,0,0
120020206Northern Pike,2021,120020206,Northern Pike,4,NA,15,Standard gill net sets,net-night,NA,3209.173445,0,NA
120020206Bluegill,1980,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2954.996566,0,0
120020206Bluegill,1981,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2968.39676,0,0
120020206Bluegill,1982,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,3.875,2937.929316,0,0
120020206Bluegill,1983,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,12.25,3047.254434,0,0
120020206Bluegill,1984,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2889.372557,0,0
120020206Bluegill,1985,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2879.334693,0,0
120020206Bluegill,1986,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3023.442757,0,0
120020206Bluegill,1987,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3158.764922,0,0
120020206Bluegill,1988,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,9.5,3008.545878,0,0
120020206Bluegill,1989,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2848.012437,0,0
120020206Bluegill,1990,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3004.968116,0,0
120020206Bluegill,1991,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3032.984056,0,0
120020206Bluegill,1992,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2670.254586,0,0
120020206Bluegill,1993,120020206,Bluegill,2,36585.21554,15,Standard gill net sets,net-night,5.375,2623.34265,0,0
120020206Bluegill,1994,120020206,Bluegill,2,4089.359612,15,Standard gill net sets,net-night,NA,2982.657519,0,0
120020206Bluegill,1995,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2909.145268,0,0
120020206Bluegill,1996,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2760.457188,0,0
120020206Bluegill,1997,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2864.240032,0,0
120020206Bluegill,1998,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,1.8,3284.949468,0,0
120020206Bluegill,1999,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2962.271058,0,0
120020206Bluegill,2000,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,10,3017.830818,0,0
120020206Bluegill,2001,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3008.932414,0,0
120020206Bluegill,2002,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,6.25,2942.855386,0,0
120020206Bluegill,2003,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2992.548468,0,0
120020206Bluegill,2004,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,12,2901.72104,0,0
120020206Bluegill,2005,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3182.166531,0,0
120020206Bluegill,2006,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,11.3125,2999.547088,0,0
120020206Bluegill,2007,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3120.499791,0,0
120020206Bluegill,2008,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,6.5,2810.251614,0,0
120020206Bluegill,2009,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2722.429327,0,0
120020206Bluegill,2010,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,7.5,3119.587605,0,0
120020206Bluegill,2011,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2964.712973,0,0
120020206Bluegill,2012,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3103.261218,0,0
120020206Bluegill,2013,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2856.088707,0,0
120020206Bluegill,2014,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,32.58333333,2779.600663,0,0
120020206Bluegill,2015,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3054.050091,0,0
120020206Bluegill,2016,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,9.5,3252.164936,0,0
120020206Bluegill,2017,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3035.007246,0,0
120020206Bluegill,2018,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3073.99884,0,0
120020206Bluegill,2019,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,27.16666667,2881.469713,0,0
120020206Bluegill,2020,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,2928.730788,0,NA
120020206Bluegill,2021,120020206,Bluegill,2,NA,15,Standard gill net sets,net-night,NA,3209.173445,0,NA
120020206Largemouth Bass,1980,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2954.996566,0,0
120020206Largemouth Bass,1981,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2968.39676,0,0
120020206Largemouth Bass,1982,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2937.929316,0,0
120020206Largemouth Bass,1983,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.625,3047.254434,0,0
120020206Largemouth Bass,1984,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2889.372557,0,0
120020206Largemouth Bass,1985,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2879.334693,0,0
120020206Largemouth Bass,1986,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3023.442757,0,0
120020206Largemouth Bass,1987,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3158.764922,0,0
120020206Largemouth Bass,1988,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.125,3008.545878,0,0
120020206Largemouth Bass,1989,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2848.012437,0,0
120020206Largemouth Bass,1990,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3004.968116,0,0
120020206Largemouth Bass,1991,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3032.984056,0,0
120020206Largemouth Bass,1992,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2670.254586,0,0
120020206Largemouth Bass,1993,120020206,Largemouth Bass,4,134.7699509,13,Standard gill net sets,net-night,NA,2623.34265,0,0
120020206Largemouth Bass,1994,120020206,Largemouth Bass,4,623.2232288,13,Standard gill net sets,net-night,NA,2982.657519,0,0
120020206Largemouth Bass,1995,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2909.145268,0,0
120020206Largemouth Bass,1996,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2760.457188,0,0
120020206Largemouth Bass,1997,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2864.240032,0,0
120020206Largemouth Bass,1998,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.1,3284.949468,0,0
120020206Largemouth Bass,1999,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2962.271058,0,0
120020206Largemouth Bass,2000,120020206,Largemouth Bass,4,31.59456035,13,Standard gill net sets,net-night,0.111111111,3017.830818,0,0
120020206Largemouth Bass,2001,120020206,Largemouth Bass,4,169.009856,13,Standard gill net sets,net-night,NA,3008.932414,0,0
120020206Largemouth Bass,2002,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.375,2942.855386,0,0
120020206Largemouth Bass,2003,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2992.548468,0,0
120020206Largemouth Bass,2004,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.75,2901.72104,0,0
120020206Largemouth Bass,2005,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3182.166531,0,0
120020206Largemouth Bass,2006,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.8125,2999.547088,0,0
120020206Largemouth Bass,2007,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3120.499791,0,0
120020206Largemouth Bass,2008,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.125,2810.251614,0,0
120020206Largemouth Bass,2009,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2722.429327,0,0
120020206Largemouth Bass,2010,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.142857143,3119.587605,0,0
120020206Largemouth Bass,2011,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2964.712973,0,0
120020206Largemouth Bass,2012,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3103.261218,0,0
120020206Largemouth Bass,2013,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2856.088707,0,0
120020206Largemouth Bass,2014,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.333333333,2779.600663,0,0
120020206Largemouth Bass,2015,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3054.050091,0,0
120020206Largemouth Bass,2016,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.7,3252.164936,0,0
120020206Largemouth Bass,2017,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3035.007246,0,0
120020206Largemouth Bass,2018,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3073.99884,0,0
120020206Largemouth Bass,2019,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,0.5,2881.469713,0,0
120020206Largemouth Bass,2020,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,2928.730788,0,0
120020206Largemouth Bass,2021,120020206,Largemouth Bass,4,NA,13,Standard gill net sets,net-night,NA,3209.173445,0,0
120020206Yellow Perch,1980,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,2954.996566,0,0
120020206Yellow Perch,1981,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,2968.39676,0,0
120020206Yellow Perch,1982,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,15.375,2937.929316,0,0
120020206Yellow Perch,1983,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,6.625,3047.254434,0,0
120020206Yellow Perch,1984,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,2889.372557,0,0
120020206Yellow Perch,1985,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,2879.334693,0,0
120020206Yellow Perch,1986,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,3023.442757,0,0
120020206Yellow Perch,1987,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,3158.764922,0,0
120020206Yellow Perch,1988,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,2.5,3008.545878,0,0
120020206Yellow Perch,1989,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,2848.012437,0,0
120020206Yellow Perch,1990,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,3004.968116,0,0
120020206Yellow Perch,1991,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,3032.984056,0,0
120020206Yellow Perch,1992,120020206,Yellow Perch,4,NA,15,Standard gill net sets,net-night,NA,2670.254586,0,0
120020206Yellow Perch,1993,120020206,Yellow Perch,4,1132.337563,15,Standard gill net sets,net-night,5.375,2623.34265,0,0
